	date	Hprum	SCE	SNO	SVH	SRA	SSV	Tprum	T05prum	Fprum	Fmax	Dprum
6059	12/8/1985	94	0	0	0	0	0.9	1.7	NA	5	6	24.5
6060	12/9/1985	100	0	3	NA	3.2	0	-1.9	NA	5.7	7	27
6061	12/10/1985	100	3	1	NA	1.8	0	-3.2	NA	6.3	7	29.5
6062	12/11/1985	100	4	1	NA	1.2	0	-2.7	NA	6	8	36
6063	12/12/1985	100	5	2	NA	2.1	0	-2.7	NA	4.7	5	18
6064	12/13/1985	100	6	5	NA	11.5	0	-1.4	NA	10.7	12	28
6065	12/14/1985	100	10	2	NA	21.7	0	1.2	NA	12	14	30
6066	12/15/1985	100	11	5	53	42	0	0	NA	17.7	18	31
6067	12/16/1985	100	15	2	NA	5	0	-3.1	NA	15	25	31
6068	12/17/1985	100	15	10	NA	19.7	0	-3.1	NA	8	10	28
6069	12/18/1985	100	25	10	NA	6	0	-3.9	NA	15	15	29
6070	12/19/1985	100	35	5	NA	4.7	0	-3.4	NA	11.7	18	29.5
6071	12/20/1985	100	35	0	NA	0	0	-2.1	NA	5.3	7	27
6072	12/21/1985	44	35	0	NA	0	6.9	2.1	NA	6	7	22
6073	12/22/1985	56	30	0	123	0	5.5	1.4	NA	4	6	30
6074	12/23/1985	83	30	0	NA	0	2	-0.9	NA	3	5	24.75
6075	12/24/1985	72	30	0	NA	0	1.4	-1.8	NA	6	7	18.5
6076	12/25/1985	100	30	1	NA	3	0	-1.7	NA	6.7	8	23
6077	12/26/1985	100	31	15	NA	12.8	0	-2.3	NA	6.3	10	25
6078	12/27/1985	100	40	15	NA	9.2	0	-5.1	NA	3.3	4	24.5
6079	12/28/1985	100	52	5	NA	1.4	0	-7.5	NA	8.7	12	23.25
6080	12/29/1985	82	55	1	162	0.5	1.8	-12	NA	5.3	10	25.5
6081	12/30/1985	81	55	0	NA	0	6.5	-12.1	NA	2.7	3	30
6082	12/31/1985	78	55	0	NA	0	7	-9.1	NA	3	4	19
6083	1/1/1986	100	53	0	NA	0.2	0	-7.9	NA	3.3	5	21.75
6084	1/2/1986	96	53	3	NA	1.3	0	-3.8	NA	4.7	6	20
6085	1/3/1986	99	55	9	NA	2.8	0	-9	NA	7.3	8	25.75
6086	1/4/1986	100	61	0	NA	0	0	-9.6	NA	5.3	7	16.5
6087	1/5/1986	100	61	2	212	0.8	0	-5.8	NA	4	7	23.25
6088	1/6/1986	98	62	5	NA	1.9	2.5	-9.7	NA	3.3	5	26.75
6089	1/7/1986	95	65	2	NA	1.1	0	-10.8	NA	5	9	35
6090	1/8/1986	67	65	0	NA	0	6	-14.9	NA	4.3	6	35.5
6091	1/9/1986	61	62	2	NA	1.2	6.8	-12.5	NA	7.3	10	28
6092	1/10/1986	100	62	10	NA	4.8	0	-4.5	NA	6	8	27
6093	1/11/1986	100	70	25	NA	11.2	0	-5.5	NA	6.7	8	25.75
6094	1/12/1986	100	95	25	226	15.4	0	-4.3	NA	8	10	25.75
6095	1/13/1986	100	115	15	NA	10.2	0	-3.9	NA	10	10	27
6096	1/14/1986	100	125	15	NA	7.2	0	-5.3	NA	9	13	27
6097	1/15/1986	92	137	10	NA	4.2	0	-9.3	NA	7.3	12	30
6098	1/16/1986	99	140	5	NA	2.7	0	-12.1	NA	10.7	15	31
6099	1/17/1986	100	141	10	NA	5.4	0	-9.1	NA	11.3	16	27.25
6100	1/18/1986	100	145	20	NA	15.8	0	-1.3	NA	10	18	25
6101	1/19/1986	100	148	5	469	2.8	0	-4.7	NA	20.7	25	31
6102	1/20/1986	100	150	2	NA	4.1	0	-4.7	NA	9	12	20.5
6103	1/21/1986	100	150	8	NA	4.6	0	-4.6	NA	7.7	10	19
6104	1/22/1986	100	152	35	NA	36.4	0	-2.8	NA	10.7	16	18
6105	1/23/1986	100	170	2	NA	2.3	0	-4.9	NA	10.7	15	27
6106	1/24/1986	100	172	8	NA	3.6	0	-7.5	NA	12	15	28.5
6107	1/25/1986	100	175	3	NA	2.8	0	-9.7	NA	13	14	30.75
6108	1/26/1986	100	178	2	460	1	0	-10.9	NA	11.3	14	24.5
6109	1/27/1986	100	178	0	NA	0.3	5.4	-10.5	NA	8.3	9	18
6110	1/28/1986	100	176	0	NA	0.2	0	-7.8	NA	12.7	15	14.5
6111	1/29/1986	100	174	0	NA	0.1	0	-5.1	NA	23	25	12
6112	1/30/1986	100	174	4	NA	2.1	0	-3.4	NA	11.3	12	10
6113	1/31/1986	100	175	5	NA	2.6	0	-1.3	NA	10	10	12
6114	2/1/1986	100	174	3	NA	1.2	0	-3.8	NA	8.3	10	13
6115	2/2/1986	100	175	1	698	0.2	0	-8.5	NA	10	10	13
6116	2/3/1986	87	175	0	NA	0	6.2	-10.8	NA	3	5	13
6117	2/4/1986	80	173	0	NA	0	8.2	-13.1	NA	4	5	9
6118	2/5/1986	82	173	3	NA	0.8	8.3	-13.4	NA	6.7	10	29.25
6119	2/6/1986	85	175	3	NA	0.6	6.5	-19.8	NA	9.3	10	36
6120	2/7/1986	85	176	3	NA	0.7	0	-18.7	NA	2.3	3	22.5
6121	2/8/1986	96	177	10	NA	3	0	-10.9	NA	5.7	9	13
6122	2/9/1986	86	180	0	594	0	5.6	-5.5	NA	7.7	10	9
6123	2/10/1986	73	180	0	NA	0	8.6	-7.4	NA	14.7	16	9
6124	2/11/1986	66	180	0	NA	0	7.3	-10.6	NA	15	15	7.5
6125	2/12/1986	100	178	0	NA	0	2	-9.9	NA	4.3	5	7
6126	2/13/1986	100	175	0	NA	0	0	-8.3	NA	7	10	11.5
6127	2/14/1986	100	171	0	NA	0	1.2	-7.9	NA	8.7	10	12.25
6128	2/15/1986	92	169	0	NA	0	6.5	-7.9	NA	1.3	2	4.75
6129	2/16/1986	88	166	0	552	0	8	-9.5	NA	3	5	12.75
6130	2/17/1986	100	164	0	NA	0.4	0	-7.9	NA	2.3	3	11
6131	2/18/1986	100	164	1	NA	2	0	-6.9	NA	4	6	12.5
6132	2/19/1986	94	164	0	NA	0	5.5	-15.7	NA	7.7	9	26.5
6133	2/20/1986	92	164	1	NA	0.3	3.9	-15.5	NA	3	7	27
6134	2/21/1986	91	164	0	NA	0.2	8.8	-14.6	NA	2.7	6	25.25
6135	2/22/1986	91	164	0	NA	0	2.2	-16.1	NA	2.7	4	34.75
6136	2/23/1986	84	164	1	521	0.5	7.8	-14.5	NA	4.3	10	36
6137	2/24/1986	93	164	1	NA	0.4	5	-16.9	NA	7	10	4
6138	2/25/1986	89	164	0	NA	0	3.4	-16.7	NA	3.3	6	6.5
6139	2/26/1986	59	163	0	NA	0	9.8	-12.8	NA	1.7	2	16.75
6140	2/27/1986	72	161	0	NA	0	9.4	-11.7	NA	5	6	10
6141	2/28/1986	83	160	0	NA	0	2.6	-11.8	NA	10.3	15	13
6142	3/1/1986	100	160	2	NA	1.2	0	-9.8	NA	4	6	13
6143	3/2/1986	59	160	0	530	0	9	-6	NA	2	4	6.5
6144	3/3/1986	100	160	2	NA	1.4	0	-8	NA	5.3	6	24.5
6145	3/4/1986	100	162	0	NA	1.8	0	-2.3	NA	5.3	8	20
6146	3/5/1986	93	157	0	NA	1.4	1.6	0.4	NA	2.7	4	18.75
6147	3/6/1986	100	152	1	NA	0.6	0	-3	NA	6	8	30
6148	3/7/1986	100	152	0	NA	0	0.7	-3.3	NA	2.7	3	7.75
6149	3/8/1986	80	152	0	NA	0	4	1	NA	1.3	2	9.5
6150	3/9/1986	86	150	0	562	0	5.7	1.6	NA	3.3	4	12.25
6151	3/10/1986	80	150	0	NA	0	8.5	-0.5	NA	1.3	2	18
6152	3/11/1986	100	150	0	NA	0	0	-2.8	NA	5.7	10	14.25
6153	3/12/1986	100	150	0	NA	0	0	-1	NA	8.3	10	14.5
6154	3/13/1986	100	150	2	NA	2.4	0	-0.8	NA	2	3	12.75
6155	3/14/1986	100	150	0	NA	0	0	-1.3	NA	4	5	11.5
6156	3/15/1986	100	150	0	NA	0	0	-3.3	NA	10	10	13
6157	3/16/1986	87	148	0	391	0	10.5	-4.6	NA	7.3	10	13
6158	3/17/1986	54	145	0	NA	0	10.8	-1.3	NA	1.7	3	15.5
6159	3/18/1986	57	142	0	NA	0	10.8	-3.4	NA	2.3	3	12.5
6160	3/19/1986	61	140	0	NA	0	10.4	-2.7	NA	3	4	28.75
6161	3/20/1986	100	138	0	NA	0	0	-6.4	NA	6.3	7	18
6162	3/21/1986	100	138	2	NA	2	0	-4.3	NA	6	8	23.5
6163	3/22/1986	100	138	15	NA	5.8	0	-4.6	NA	12	15	24.5
6164	3/23/1986	100	150	25	397	12.1	0	-2.8	NA	12.7	14	19
6165	3/24/1986	99	170	1	NA	1	0	-5.2	NA	5.7	7	20
6166	3/25/1986	100	165	0	NA	0	0	-4.5	NA	7	8	18.5
6167	3/26/1986	99	160	0	NA	0	0.7	-1.4	NA	5.3	6	18
6168	3/27/1986	93	160	3	NA	6.2	7.7	1.6	NA	7	10	22.5
6169	3/28/1986	100	160	2	NA	1.6	0	-1	NA	7.7	10	15.75
6170	3/29/1986	100	161	3	NA	1.8	0	-3.4	NA	10	10	18
6171	3/30/1986	100	163	1	412	25.3	0	-0.4	NA	10	10	20
6172	3/31/1986	100	155	1	NA	0.4	0	-3.8	NA	10	10	25.75
6173	4/1/1986	87	155	0	NA	0	6.6	-2	NA	6	10	23.25
6174	4/2/1986	95	155	1	NA	2.6	5.7	2.6	NA	1.3	2	13.5
6175	4/3/1986	100	150	1	NA	0.8	0	-2.1	NA	3.3	5	16.75
6176	4/4/1986	97	150	1	NA	1	0	-1.9	NA	0.3	1	1
6177	4/5/1986	100	150	0	NA	0.7	0	0.4	NA	1	2	3
6178	4/6/1986	80	148	0	88.6	0	6.5	7	NA	7.3	12	16.5
6179	4/7/1986	65	135	0	NA	0	9.7	8.8	NA	5.3	7	16.5
6180	4/8/1986	63	120	0	NA	0.4	10.2	8.6	NA	6.7	8	13
6181	4/9/1986	100	105	12	NA	5.2	0.9	-4.6	NA	6.7	10	30.25
6182	4/10/1986	100	110	4	NA	1.1	0	-11	NA	10	14	35.5
6183	4/11/1986	100	110	3	NA	0.8	0.9	-11.3	NA	2.3	3	36
6184	4/12/1986	99	110	2	NA	0.4	5.2	-11.1	NA	2.3	3	36
6185	4/13/1986	80	110	0	320	0	8.4	-6.9	NA	2	2	22.25
6186	4/14/1986	70	110	0	NA	0	10.4	-0.3	NA	6	10	16
6187	4/15/1986	87	105	0	NA	0	7.9	1.2	NA	2.3	3	11
6188	4/16/1986	77	97	0	NA	3.1	9.7	2.6	NA	1.7	2	16.75
6189	4/17/1986	98	90	3	NA	8.8	0	0.4	NA	3.7	7	21.5
6190	4/18/1986	100	93	3	NA	6.7	0	-1.8	NA	9.3	10	31
6191	4/19/1986	100	96	4	NA	4.4	0	-3.2	NA	9.7	15	26.5
6192	4/20/1986	97	100	0	302	0.6	2.8	0.2	NA	5.7	7	19
6193	4/21/1986	66	98	0	NA	0	11.5	6.2	NA	5.3	7	11
6194	4/22/1986	77	95	0	NA	0	12	6.9	NA	2.7	3	17.5
6195	4/23/1986	65	85	0	NA	0	13.5	9.5	NA	2.3	5	16.75
6196	4/24/1986	67	75	0	NA	0	8.2	8.3	NA	1	3	4.5
6197	4/25/1986	65	65	0	NA	0	2.6	10.3	NA	4	5	8
6198	4/26/1986	87	55	0	NA	0	5.5	8	NA	2	2	21.25
6199	4/27/1986	67	45	0	156	0	11.8	11.5	NA	3	4	14.5
6200	4/28/1986	91	35	0	NA	0	10.7	9.2	NA	3	4	6.5
6201	4/29/1986	93	20	0	NA	0	8.8	8.3	NA	5	8	31
6202	4/30/1986	86	0	0	NA	0	10.7	5.8	NA	5.7	8	17.25
6203	5/1/1986	52	0	0	NA	0	13.4	8.5	NA	3.7	5	13
6204	5/2/1986	55	0	0	NA	0	13.5	10.9	NA	4.3	5	13
6205	5/3/1986	69	0	0	NA	0	12.5	11.4	NA	6	8	11
6206	5/4/1986	66	0	0	0	0	12	11.1	NA	6	8	15.25
6207	5/5/1986	55	0	0	NA	0	13.2	11.3	NA	7	8	15.5
6208	5/6/1986	74	0	0	NA	0	11.1	10.7	NA	9	9	12
6209	5/7/1986	98	0	0	NA	16.4	0	3.5	NA	7.7	8	25.75
6210	5/8/1986	97	0	0	NA	1.8	4.3	1.7	NA	6	6	29.5
6211	5/9/1986	90	0	0	NA	2.8	3.4	5.3	NA	2.7	4	12.25
6212	5/10/1986	100	0	0	NA	8.2	0	6.2	NA	4	8	26.5
6213	5/11/1986	89	0	0	0	0	4.6	5.2	NA	2.7	4	23.25
6214	5/12/1986	70	0	0	NA	4.4	12.2	12.8	NA	2.7	4	13.5
6215	5/13/1986	92	0	0	NA	2.6	3.3	9.5	NA	3.3	4	24.5
6216	5/14/1986	96	0	0	NA	16.4	5	9.4	NA	3.3	4	25.75
6217	5/15/1986	93	0	0	NA	0	3.6	6.2	NA	3	4	24.25
6218	5/16/1986	93	0	0	NA	0	1.1	8.1	NA	2.7	3	17.75
6219	5/17/1986	79	0	0	NA	6.4	6.8	10.6	NA	3	4	19.25
6220	5/18/1986	86	0	0	0	0	4	9.7	NA	7.7	10	29
6221	5/19/1986	90	0	0	NA	0	5.6	10.1	NA	3	5	11
6222	5/20/1986	93	0	0	NA	8	9.1	11.4	NA	4	5	18
6223	5/21/1986	97	0	0	NA	2.1	3.3	9.4	NA	5.3	7	31
6224	5/22/1986	87	0	0	NA	0	12.4	11.9	NA	3.3	4	24.25
6225	5/23/1986	99	0	0	NA	11.2	5.6	7.4	NA	8	14	29.75
6226	5/24/1986	83	0	0	NA	0	12.7	5.4	NA	4.7	7	24.25
6227	5/25/1986	67	0	0	0	0	13.7	11.7	NA	2	3	19.75
6228	5/26/1986	71	0	0	NA	4.6	11.7	15	NA	3	5	17.5
6229	5/27/1986	100	0	0	NA	15.8	0	7.3	NA	4	5	17.25
6230	5/28/1986	97	0	0	NA	18	0	4.7	NA	4.7	10	27
6231	5/29/1986	100	0	3	NA	14	0	0.7	NA	7.7	12	36
6232	5/30/1986	100	3	0	NA	0.8	0	0.2	NA	6.3	13	33
6233	9/30/1986	49	0	0	NA	0	10.6	12.6	NA	3.3	6	18.25
6234	10/1/1986	57	0	0	NA	0	10.5	9.8	NA	4.3	5	24.75
6235	10/2/1986	90	0	0	NA	0.1	4.8	4.6	NA	6.7	9	30.5
6236	10/3/1986	71	0	0	NA	0	8.8	2.4	NA	5	8	31
6237	10/4/1986	47	0	0	NA	0	10.4	6	NA	1	2	12.75
6238	10/5/1986	78	0	0	0	0.9	2.5	7.3	NA	4	6	28
6239	10/6/1986	96	0	0	NA	11	1.6	5.2	NA	7.3	8	28.5
6240	10/7/1986	100	0	0	NA	8.6	0	4.2	NA	8.3	9	32.5
6241	10/8/1986	93	0	0	NA	0	0	2.7	NA	2	4	28.75
6242	10/9/1986	78	0	0	NA	0	9.7	5.2	NA	1.3	2	17
6243	10/10/1986	75	0	0	NA	0	9.7	7	NA	3.3	6	33.75
6244	10/11/1986	32	0	0	NA	0	10.1	6.6	NA	4	5	13
6245	10/12/1986	65	0	0	0	0	9.7	6.2	NA	9	13	17.5
6246	10/13/1986	76	0	0	NA	0	9.3	5.5	NA	2	3	13
6247	10/14/1986	50	0	0	NA	0	9.6	5.9	NA	2	3	12
6248	10/15/1986	54	0	0	NA	0	9.8	5.6	NA	1.3	3	5.5
6249	10/16/1986	67	0	0	NA	0	8.8	6	NA	1	1	20.75
6250	10/17/1986	65	0	0	NA	0	9.3	5.1	NA	4.3	10	17.5
6251	10/18/1986	97	0	0	NA	12.1	0	2.6	NA	5.3	8	20
6252	10/19/1986	100	0	0	0	32.8	0	1.4	NA	7.3	13	21.25
6253	10/20/1986	100	0	8	NA	23.8	0	-0.5	NA	12.3	25	24.5
6254	10/21/1986	100	10	0	NA	68.8	0	5.3	NA	4	7	21
6255	10/22/1986	100	0	3	NA	8.3	0	-0.8	NA	7.3	10	24.25
6256	10/23/1986	100	3	0	NA	0	0	-2.9	NA	7	9	24.5
6257	10/24/1986	100	0	1	NA	0.4	4.4	-1.4	NA	6.7	8	16.75
6258	10/25/1986	100	1	0	NA	0	0	0.7	NA	2.7	4	27.75
6259	10/26/1986	100	0	0	0	0	0.9	-0.4	NA	4	6	31
6260	10/27/1986	88	0	0	NA	0	6.6	0.6	NA	2.7	4	18
6261	10/28/1986	80	0	0	NA	8.9	0.4	2.9	NA	5.3	8	26.5
6262	10/29/1986	90	0	0	NA	0	7.4	-0.9	NA	3.3	4	17.5
6263	10/30/1986	100	0	0	NA	0.7	0	-0.3	NA	6.3	8	24.5
6264	10/31/1986	100	0	0	NA	23.8	0	2.3	NA	4.3	5	20
6265	11/1/1986	100	0	0	NA	7.2	0	-1	NA	8.7	10	31
6266	11/2/1986	100	0	0	0	0	6	-5.4	NA	6.3	8	33.25
6267	11/3/1986	100	0	0	NA	1.2	0	-3.2	NA	5	6	31
6268	11/4/1986	100	0	5	NA	16.2	0	-2.4	NA	5	8	30
6269	11/5/1986	100	5	1	NA	4.8	0	-2	NA	12.3	15	30
6270	11/6/1986	95	6	0	NA	0	0	-3.2	NA	8.7	15	29
6271	11/7/1986	87	6	0	NA	0	8.4	1.3	NA	2.7	3	22.75
6272	11/8/1986	93	6	0	NA	0	1.5	-3.1	NA	3	4	31
6273	11/9/1986	99	5	0	7	0	6.2	-0.4	NA	2.3	3	13
6274	11/10/1986	93	5	0	NA	0	8	1.9	NA	5	6	21.75
6275	11/11/1986	100	0	0	NA	0	2.2	1.9	NA	5.3	6	27
6276	11/12/1986	100	0	0	NA	0	3.8	2.2	NA	4.7	7	18.75
6277	11/13/1986	63	0	0	NA	0	4.4	3.8	NA	2.3	3	20
6278	11/14/1986	64	0	0	NA	0	8	5.9	NA	2.3	3	29.5
6279	11/15/1986	100	0	0	NA	0	0	5	NA	2.3	4	23.75
6280	11/16/1986	100	0	0	0	1.1	3.6	3.9	NA	2.7	3	18
6281	11/17/1986	100	0	0	NA	0	0	0.9	NA	3.7	5	22
6282	11/18/1986	100	0	0	NA	2.1	0	1.2	NA	4.3	5	9
6283	11/19/1986	100	0	0	NA	2.1	0	1.7	NA	5.3	8	18.75
6284	11/20/1986	94	0	1	NA	5.5	2.2	-3.4	NA	3.7	6	25.75
6285	11/21/1986	100	1	1	NA	6.7	0	-1.8	NA	6	7	20
6286	11/22/1986	100	2	8	NA	9	0	-0.6	NA	4.3	5	22
6287	11/23/1986	100	10	0	18	0	0	-2.3	NA	5	7	21
6288	11/24/1986	93	10	0	NA	0	0	3.8	NA	4.3	5	24.5
6289	11/25/1986	81	7	0	NA	0	8.4	2.3	NA	4	5	21.5
6290	11/26/1986	100	5	0	NA	0	0	-2.1	NA	8.7	10	30
6291	11/27/1986	80	5	0	NA	0	4.5	-2.5	NA	6.7	14	36
6292	11/28/1986	66	5	0	NA	0	7.4	1.2	NA	0.7	1	17.5
6293	11/29/1986	89	5	0	NA	0	7.4	1.1	NA	5.3	7	31
6294	11/30/1986	93	3	0	NA	0	7.5	0	NA	6.3	8	29
6295	12/1/1986	98	3	0	NA	1.8	0	-2.5	NA	9.7	16	27
6296	12/2/1986	92	3	0	NA	0	3.2	1.6	NA	5.7	7	27
6297	12/3/1986	83	0	0	NA	0	7.4	1.4	NA	7.3	10	27
6298	12/4/1986	68	0	0	NA	0	7.1	1.1	NA	4	7	13.25
6299	12/5/1986	99	0	0	NA	1.3	0	-1.2	NA	6	8	27
6300	12/6/1986	99	0	0	NA	0	0	-0.6	NA	4.7	8	9.75
6301	12/7/1986	83	0	0	0	0	5.1	-1.7	NA	5.7	7	18
6302	12/8/1986	87	0	0	NA	0	2.2	0.4	NA	2.7	4	17.75
6303	12/9/1986	88	0	0	NA	0	3.5	2.6	NA	1	3	5.5
6304	12/10/1986	100	0	0	NA	0.8	0	-4.9	NA	7.7	8	32.5
6305	12/11/1986	87	0	1	NA	0.1	0	-6	NA	6.7	8	22.5
6306	12/12/1986	98	1	0	NA	0.2	0	-8.9	NA	4.7	6	22.5
6307	12/13/1986	100	0	0	NA	0.6	0	-3.5	NA	5.7	7	28
6308	12/14/1986	100	0	5	0	7.8	0	-5.8	NA	4.3	5	23
6309	12/15/1986	100	5	10	NA	16.4	0	-5.8	NA	9.3	12	23.75
6310	12/16/1986	100	15	10	NA	19.4	0	-5.2	NA	10.3	13	27
6311	12/17/1986	100	25	15	NA	25.4	0	-4.3	NA	7	8	25.5
6312	12/18/1986	100	35	30	NA	18.2	0	-5.7	NA	19.7	22	27.75
6313	12/19/1986	100	60	30	NA	10.8	0	-7.3	NA	16.7	20	31
6314	12/20/1986	100	85	10	NA	3.2	0	-7.5	NA	11.7	15	30.5
6315	12/21/1986	99	90	10	126	2.2	0	-13.9	NA	13.7	15	29
6316	12/22/1986	97	95	8	NA	1.8	0	-12.9	NA	11.3	12	32.5
6317	12/23/1986	96	97	25	NA	3.8	0	-12.1	NA	14.3	18	34
6318	12/24/1986	100	110	2	NA	0.4	3.3	-12.2	NA	6.3	8	25.25
6319	12/25/1986	97	110	8	NA	1.1	0	-10.5	NA	3.7	4	20
6320	12/26/1986	98	110	20	NA	6.9	0	-7.1	NA	8.3	9	31
6321	12/27/1986	97	120	25	NA	7.9	0	-5.6	NA	12.3	15	28.5
6322	12/28/1986	100	130	40	225	36.1	0	-1.2	NA	13.3	15	27.5
6323	12/29/1986	100	150	20	NA	9.1	0	-5.1	NA	17	25	27
6324	12/30/1986	100	160	50	NA	47.2	0	-1.7	NA	12	14	22
6325	12/31/1986	100	180	15	NA	7.3	0	-3.6	NA	12.3	15	29
6326	1/1/1987	99	180	6	NA	2.9	0	-10.3	NA	13.7	25	30.25
6327	1/2/1987	89	182	4	NA	1.3	7.1	-13.8	NA	7.3	12	23.75
6328	1/3/1987	97	182	9	NA	4.2	0	-12.3	NA	10	12	28
6329	1/4/1987	92	182	35	440	15.2	0	-6.2	NA	6	8	25.75
6330	1/5/1987	96	205	12	NA	5.8	0	-8.5	NA	12	15	29
6331	1/6/1987	89	210	4	NA	1.9	1.1	-19.4	NA	11.3	12	36
6332	1/7/1987	85	210	15	NA	4.2	2.2	-16.1	NA	8	10	25.5
6333	1/8/1987	90	215	1	NA	0.7	0	-13.6	NA	12.3	16	31
6334	1/9/1987	84	215	4	NA	2.2	3.2	-19.1	NA	6	10	9.75
6335	1/10/1987	77	215	8	NA	3.1	0	-22.9	NA	13.3	18	2.5
6336	1/11/1987	73	216	6	473	2.4	0	-25.6	NA	9	18	24.75
6337	1/12/1987	76	218	0	NA	0	0	-21.1	NA	5	8	29.5
6338	1/13/1987	91	217	0	NA	0	7.3	-8.9	NA	3	6	8.75
6339	1/14/1987	87	216	3	NA	1.2	0	-6.2	NA	11	16	13
6340	1/15/1987	96	217	0	NA	0	1.1	-5.3	NA	1.7	3	19.25
6341	1/16/1987	97	216	0	NA	0	1.8	-6.9	NA	1.7	3	2.25
6342	1/17/1987	83	216	0	NA	0	5.3	-1.4	NA	4	7	10.25
6343	1/18/1987	81	216	0	469	0	5.9	0.6	NA	3.3	5	5.5
6344	1/19/1987	83	214	0	NA	0	7.6	-3.2	NA	2.7	5	22.25
6345	1/20/1987	73	212	0	NA	0	7.6	-3.5	NA	6.7	10	25
6346	1/21/1987	100	202	0	NA	0	0	-4.3	NA	7.7	10	34.5
6347	1/22/1987	100	203	12	NA	4.2	0	-4	NA	11.3	14	29.5
6348	1/23/1987	100	205	1	NA	1	6.6	-8.8	NA	5	5	30.75
6349	1/24/1987	100	203	12	NA	3.8	0	-5.7	NA	14	22	27.5
6350	1/25/1987	100	205	15	481	4.1	0	-11.2	NA	20.7	22	31
6351	1/26/1987	99	210	5	NA	1.2	0	-13.8	NA	12	20	26.5
6352	1/27/1987	100	210	15	NA	2.8	0	-11.8	NA	10.3	15	30
6353	1/28/1987	95	220	5	NA	0.8	0	-16.8	NA	8.3	12	31
6354	1/29/1987	85	222	0	NA	0	7.9	-17.6	NA	3.7	5	31
6355	1/30/1987	78	219	0	NA	0	8.4	-9.9	NA	1.3	4	15.5
6356	1/31/1987	89	217	0	NA	0	8.3	-7.8	NA	4.7	7	30.5
6357	2/1/1987	74	215	0	495	0	8.4	-5.6	NA	0.3	1	8
6358	2/2/1987	62	211	0	NA	0	4.3	-4.6	NA	1.3	3	17.75
6359	2/3/1987	63	209	0	NA	0	8.4	-5	NA	5	8	31
6360	2/4/1987	93	206	0	NA	0	5.6	-3.7	NA	2.7	5	21.25
6361	2/5/1987	100	202	4	NA	7.9	0	-4.9	NA	9	15	22.75
6362	2/6/1987	100	202	8	NA	12.4	0	-5.5	NA	15.3	25	28
6363	2/7/1987	98	210	3	NA	4.4	1.9	-7.4	NA	9.3	10	28
6364	2/8/1987	100	210	1	503	0.4	0	-2.1	NA	10.3	15	27.5
6365	2/9/1987	100	205	3	NA	3.1	0	-1	NA	6	8	18
6366	2/10/1987	100	205	0	NA	0	0.8	-2.8	NA	4.3	7	17.5
6367	2/11/1987	89	200	0	NA	0	5.8	1	NA	4.7	5	17.5
6368	2/12/1987	99	200	0	NA	0	0	-1.5	NA	4	10	7.75
6369	2/13/1987	100	200	5	NA	13.2	0	-0.7	NA	5.7	6	18
6370	2/14/1987	100	200	2	NA	7.1	0	-0.1	NA	6	8	13
6371	2/15/1987	100	200	1	608	0.4	0	-4.8	NA	0.7	2	6.75
6372	2/16/1987	97	200	0	NA	0	0	-7.4	NA	3	4	31
6373	2/17/1987	88	200	15	NA	7.1	0	-4	NA	3.7	5	20
6374	2/18/1987	87	205	0	NA	0	2.2	-6	NA	1	2	11
6375	2/19/1987	93	205	5	NA	2.1	0	-3.8	NA	7.7	10	12.25
6376	2/20/1987	97	205	0	NA	0	2.7	-2.8	NA	2.7	6	7.25
6377	2/21/1987	100	203	5	NA	2.9	0	-6.7	NA	6.7	8	28
6378	2/22/1987	99	204	1	582	0.6	0	-13	NA	10.3	12	33
6379	2/23/1987	97	204	0	NA	0	9.6	-14.7	NA	2.7	5	22.25
6380	2/24/1987	76	201	0	NA	0	9.4	-9.9	NA	0.7	2	15.5
6381	2/25/1987	73	198	0	NA	0	9.6	-7.2	NA	1	2	14.75
6382	2/26/1987	97	198	5	NA	4.2	0	-7.4	NA	5.7	7	15.5
6383	2/27/1987	100	203	3	NA	3.6	0	-2.9	NA	6	8	30
6384	2/28/1987	63	205	0	NA	0	2.3	-10.6	NA	3.3	6	30.25
6385	3/1/1987	74	203	0	620	0	0	-15.1	NA	2.7	6	9.75
6386	3/2/1987	92	203	5	NA	3.6	0	-17.8	NA	8.7	12	33.5
6387	3/3/1987	95	207	0	NA	0	5.3	-18.3	NA	6.7	10	31
6388	3/4/1987	96	207	2	NA	1.2	9.4	-15.2	NA	4	6	34.75
6389	3/5/1987	95	207	3	NA	1.9	0	-15.6	NA	11.7	15	19
6390	3/6/1987	93	207	3	NA	1.4	0	-15.5	NA	12	18	11.5
6391	3/7/1987	91	207	3	NA	1.5	8.4	-11.6	NA	4.7	6	4.75
6392	3/8/1987	100	207	1	860	0.7	3.6	-12.6	NA	9.3	10	3
6393	3/9/1987	72	207	0	NA	0	6.2	-9.6	NA	9.3	10	4
6394	3/10/1987	96	205	0	NA	0	8.2	-11.6	NA	4.3	7	8.5
6395	3/11/1987	75	204	0	NA	0	10.3	-9.3	NA	2.7	5	4.5
6396	3/12/1987	62	202	0	NA	0	10.5	-10	NA	2.3	4	18.75
6397	3/13/1987	82	202	0	NA	0	10.3	-11.9	NA	4	5	7.75
6398	3/14/1987	81	202	2	NA	0.4	10.3	-10.6	NA	5	6	24.25
6399	3/15/1987	100	204	20	853	8.1	0	-8.1	NA	5	6	23.25
6400	3/16/1987	100	220	15	NA	6	0	-9.3	NA	5	6	22.75
