date	Hprum	SCE	SNO	SVH	SRA	SSV	Tprum	T05prum	Fprum	Fmax	Dprum
13.11.2009	99.6875	5	0	NA	0.7	NA	0.3625	0.441666666666667	NA	5.3875	278.166666666667
14.11.2009	88.125	3	0	NA	1	NA	5.12083333333333	0.4	NA	5.05	179.375
15.11.2009	98.2708333333333	3	0	NA	0.2	NA	1.83041666666667	0.483333333333333	NA	5.10416666666667	272.708333333333
16.11.2009	96.8541666666667	0	0	0	1.4	NA	2.52791666666667	0.5375	NA	5.29583333333333	204.375
17.11.2009	100	0	0	NA	7.7	NA	4.97958333333333	1	NA	7.925	216.958333333333
18.11.2009	100	0	0	NA	1	NA	1.08625	1.86666666666667	NA	10.3041666666667	251.875
19.11.2009	94.96875	0	0	NA	0.4	NA	1.9725	1.91666666666667	NA	7.76666666666667	281.291666666667
20.11.2009	38.28125	0	0	NA	0	NA	7.71375	1.25833333333333	NA	4.98333333333333	263.333333333333
21.11.2009	73.46875	0	0	NA	0	NA	6.58416666666667	2.1875	NA	4.89583333333333	286.833333333333
22.11.2009	66.9270833333333	0	0	NA	0	NA	6.49666666666667	2.64583333333333	NA	6.60416666666667	215.541666666667
23.11.2009	99.96875	0	0	0	10.1	NA	0.780833333333333	2.32083333333333	NA	10.8708333333333	205.875
24.11.2009	100	0	0	NA	32.1	NA	1.05666666666667	1.29166666666667	NA	11.15	274.125
25.11.2009	99.96875	0	0	NA	6.2	NA	2.58041666666667	1.66666666666667	NA	9.94583333333333	227.166666666667
26.11.2009	92.6354166666667	0	0	NA	0.2	NA	0.617083333333333	1.24166666666667	NA	9.3625	215.958333333333
27.11.2009	100	0	0	NA	0	NA	-0.63875	1.02916666666667	NA	9.12916666666667	200.083333333333
28.11.2009	99.65625	0	1	NA	2.6	NA	-1.71916666666667	0.783333333333333	NA	9.00833333333333	203.291666666667
29.11.2009	87.6666666666667	1	0	NA	0.4	NA	-0.147916666666667	0.645833333333333	NA	7.38333333333334	173.041666666667
30.11.2009	98.75	0	0	0	0	NA	1.96958333333333	0.595833333333333	NA	10.2666666666667	173.291666666667
01.12.2009	100	0	2	NA	1.6	NA	1.01875	1.325	NA	7.7625	165.916666666667
02.12.2009	96.3854166666667	2	0	NA	0.9	NA	-4.50208333333333	0.9	NA	7.32916666666667	243.208333333333
03.12.2009	85.9375	2	0	NA	0.1	NA	-2.50333333333333	0.6	NA	3.0125	201.458333333333
04.12.2009	94.9166666666667	2	0	NA	0.1	NA	-1.125	0.445833333333333	NA	7.82083333333333	167.75
