Date F Station_F SCE Station_SCE SNO Station_SNO SSV Station_SSV SRA Station_SRA Tair Tair_note T_grad H H_note Station_H Rain_Tw Rain_Ta
1963-09-04 4.7 H1VITK01 0 H1VITK01 0 H1VITK01 11.8 H1VITK01 0 H1VITK01 8.50816326530612 Calculated -0.231292517006803 86.16 Calculated H1VITK01 0 0
1963-09-05 9 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 20 H1VITK01 8.61632653061224 Calculated -0.462585034013605 97.6 Calculated H1VITK01 20 20
1963-09-06 1.3 H1VITK01 0 H1VITK01 0 H1VITK01 2.8 H1VITK01 2.8 H1VITK01 7.78775510204082 Calculated -0.653061224489796 89.68 Calculated H1VITK01 2.8 2.8
1963-09-07 4.7 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 6.60204081632653 Calculated -0.557823129251701 94.96 Calculated H1VITK01 0 0
1963-09-08 4 H1VITK01 0 H1VITK01 0 H1VITK01 1.4 H1VITK01 4.4 H1VITK01 7.06326530612245 Calculated -0.625850340136054 87.04 Calculated H1VITK01 4.4 4.4
1963-09-09 10 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 22.7 H1VITK01 7.8265306122449 Calculated -0.585034013605442 95.84 Calculated H1VITK01 22.7 22.7
1963-09-10 7 H1VITK01 0 H1VITK01 0 H1VITK01 6.8 H1VITK01 0 H1VITK01 5.92857142857143 Calculated -0.476190476190476 87.92 Calculated H1VITK01 0 0
1963-09-11 1.7 H1VITK01 0 H1VITK01 0 H1VITK01 5.6 H1VITK01 0 H1VITK01 6.44285714285714 Calculated -0.380952380952381 87.92 Calculated H1VITK01 0 0
1963-09-12 1.7 H1VITK01 0 H1VITK01 0 H1VITK01 10.9 H1VITK01 0 H1VITK01 9.22244897959184 Calculated -0.136054421768707 87.04 Calculated H1VITK01 0 0
1963-09-13 1.3 H1VITK01 0 H1VITK01 0 H1VITK01 3.4 H1VITK01 0 H1VITK01 9.10612244897959 Calculated -0.340136054421769 93.2 Calculated H1VITK01 0 0
1963-09-14 1 H1VITK01 0 H1VITK01 0 H1VITK01 7.1 H1VITK01 0 H1VITK01 10.1551020408163 Calculated -0.394557823129252 87.04 Calculated H1VITK01 0 0
1963-09-15 1 H1VITK01 0 H1VITK01 0 H1VITK01 8.8 H1VITK01 0 H1VITK01 12.3081632653061 Calculated -0.231292517006803 82.64 Calculated H1VITK01 0 0
1963-09-16 1 H1VITK01 0 H1VITK01 0 H1VITK01 10.8 H1VITK01 0 H1VITK01 12.5959183673469 Calculated -0.217687074829932 77.36 Calculated H1VITK01 0 0
1963-09-17 1 H1VITK01 0 H1VITK01 0 H1VITK01 10.6 H1VITK01 0 H1VITK01 13.8979591836735 Calculated -0.108843537414966 85.28 Calculated H1VITK01 0 0
1963-09-18 1 H1VITK01 0 H1VITK01 0 H1VITK01 6.5 H1VITK01 0 H1VITK01 14.2938775510204 Calculated -0.326530612244898 86.16 Calculated H1VITK01 0 0
1963-09-19 1 H1VITK01 0 H1VITK01 0 H1VITK01 0.6 H1VITK01 1.2 H1VITK01 11.4897959183673 Calculated -0.54421768707483 91.44 Calculated H1VITK01 1.2 1.2
1963-09-20 2.7 H1VITK01 0 H1VITK01 0 H1VITK01 6.7 H1VITK01 0 H1VITK01 13.1081632653061 Calculated -0.231292517006803 87.04 Calculated H1VITK01 0 0
1963-09-21 3.7 H1VITK01 0 H1VITK01 0 H1VITK01 5.8 H1VITK01 0 H1VITK01 13.3632653061225 Calculated -0.625850340136054 80.88 Calculated H1VITK01 0 0
1963-09-22 2 H1VITK01 0 H1VITK01 0 H1VITK01 3 H1VITK01 0 H1VITK01 12.1183673469388 Calculated -0.353741496598639 92.32 Calculated H1VITK01 0 0
1963-09-23 3 H1VITK01 0 H1VITK01 0 H1VITK01 9.1 H1VITK01 0 H1VITK01 11.4714285714286 Calculated -0.19047619047619 87.04 Calculated H1VITK01 0 0
1963-09-24 4 H1VITK01 0 H1VITK01 0 H1VITK01 10.8 H1VITK01 0 H1VITK01 10.2857142857143 Calculated -0.761904761904762 68.56 Calculated H1VITK01 0 0
1963-09-25 4.7 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 9.8 H1VITK01 5.06326530612245 Calculated -0.625850340136054 87.92 Calculated H1VITK01 9.8 9.8
1963-09-26 8 H1VITK01 0 H1VITK01 0 H1VITK01 1 H1VITK01 3.8 H1VITK01 3.75510204081633 Calculated -0.394557823129252 90.56 Calculated H1VITK01 3.8 3.8
1963-09-27 5.7 H1VITK01 0 H1VITK01 0 H1VITK01 0.4 H1VITK01 2 H1VITK01 3.76122448979592 Calculated -0.73469387755102 81.76 Calculated H1VITK01 2 2
1963-09-28 5 H1VITK01 0 H1VITK01 8 H1VITK01 0 H1VITK01 12 H1VITK01 -0.479591836734693 Calculated -0.91156462585034 92.32 Calculated H1VITK01 0 0
1963-09-29 3.3 H1VITK01 8 H1VITK01 2 H1VITK01 0 H1VITK01 8.6 H1VITK01 0.536734693877551 Calculated -0.707482993197279 89.68 Calculated H1VITK01 0 0
1963-09-30 9 H1VITK01 10 H1VITK01 0 H1VITK01 0 H1VITK01 32.5 H1VITK01 2.9734693877551 Calculated -0.748299319727891 96.72 Calculated H1VITK01 32.5 32.5
1963-10-01 4 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 3.8 H1VITK01 2.1 Calculated -0.666666666666667 94.08 Calculated H1VITK01 3.8 3.8
1963-10-02 5.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 2.5 H1VITK01 6.9 H1VITK01 5.17551020408163 Calculated -0.639455782312925 89.68 Calculated H1VITK01 6.9 6.9
1963-10-03 4.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 2.1 H1VITK01 0 H1VITK01 2.2265306122449 Calculated -0.585034013605442 86.16 Calculated H1VITK01 0 0
1963-10-04 4 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 4.2265306122449 Calculated -0.585034013605442 87.04 Calculated H1VITK01 0 0
1963-10-05 3.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0.7 H1VITK01 0 H1VITK01 1.46326530612245 Calculated -0.625850340136054 85.28 Calculated H1VITK01 0 0
1963-10-06 6 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 9 H1VITK01 -0.197959183673469 Calculated -0.557823129251701 96.72 Calculated H1VITK01 0 0
1963-10-07 4 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 8.4 H1VITK01 1.4 Calculated -0.666666666666667 100.24 Calculated H1VITK01 8.4 8.4
1963-10-08 4.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 4.8 H1VITK01 0 H1VITK01 0.704081632653061 Calculated -0.448979591836735 84.4 Calculated H1VITK01 0 0
1963-10-09 3 H1VITK01 0 H1LBOU01 0 H1LBOU01 3.2 H1VITK01 1.2 H1VITK01 2.35714285714286 Calculated -0.285714285714286 88.8 Calculated H1VITK01 1.2 1.2
1963-10-10 5.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 1.8 H1VITK01 14.6 H1VITK01 2.02857142857143 Calculated -0.476190476190476 85.28 Calculated H1VITK01 14.6 14.6
1963-10-11 8 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 2.98571428571429 Calculated -0.761904761904762 91.44 Calculated H1VITK01 0 0
1963-10-12 10 H1VITK01 0 H1LBOU01 0 H1LBOU01 9 H1VITK01 0 H1VITK01 5.04285714285714 Calculated -0.380952380952381 86.16 Calculated H1VITK01 0 0
1963-10-13 7.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 8.7 H1VITK01 0 H1VITK01 7.95714285714286 Calculated -0.285714285714286 81.76 Calculated H1VITK01 0 0
1963-10-14 10 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 12 H1VITK01 -0.977551020408163 Calculated -0.802721088435374 89.68 Calculated H1VITK01 0 0
1963-10-15 3.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 3.8 H1VITK01 -0.861224489795918 Calculated -0.598639455782313 97.6 Calculated H1VITK01 0 0
1963-10-16 2 H1VITK01 0 H1LBOU01 0 H1LBOU01 5 H1VITK01 0 H1VITK01 0.238775510204081 Calculated -0.598639455782313 80.88 Calculated H1VITK01 0 0
1963-10-17 3.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 6.2 H1VITK01 5 H1VITK01 3.08163265306122 Calculated -0.312925170068027 87.04 Calculated H1VITK01 5 5
1963-10-18 2.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 4 H1VITK01 0 H1VITK01 2.40204081632653 Calculated -0.557823129251701 90.56 Calculated H1VITK01 0 0
1963-10-19 1.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 4.9 H1VITK01 0 H1VITK01 3.20816326530612 Calculated -0.231292517006803 87.04 Calculated H1VITK01 0 0
1963-10-20 1 H1VITK01 0 H1LBOU01 0 H1LBOU01 9.9 H1VITK01 0 H1VITK01 6.96734693877551 Calculated 0.258503401360544 81.76 Calculated H1VITK01 0 0
1963-10-21 2.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0.9 H1VITK01 0 H1VITK01 7.84897959183673 Calculated -0.0544217687074829 95.84 Calculated H1VITK01 0 0
1963-10-22 9.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 6.2 H1VITK01 5.85102040816327 Calculated -0.612244897959184 94.08 Calculated H1VITK01 6.2 6.2
1963-10-23 9.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 2.5 H1VITK01 1.91428571428571 Calculated -0.571428571428571 96.72 Calculated H1VITK01 2.5 2.5
1963-10-24 1.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 0.8 H1VITK01 0 H1VITK01 3.85714285714286 Calculated -0.285714285714286 94.96 Calculated H1VITK01 0 0
1963-10-25 1 H1VITK01 0 H1LBOU01 0 H1LBOU01 8.1 H1VITK01 0 H1VITK01 4.11428571428571 Calculated 0.0952380952380953 88.8 Calculated H1VITK01 0 0
1963-10-26 2.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 6.8 H1VITK01 0 H1VITK01 4.46326530612245 Calculated 0.0408163265306122 85.28 Calculated H1VITK01 0 0
1963-10-27 1.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -0.548979591836735 Calculated -0.612244897959184 82.64 Calculated H1VITK01 0 0
1963-10-28 1.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 6.2 H1VITK01 0 H1VITK01 -0.869387755102041 Calculated -0.36734693877551 81.76 Calculated H1VITK01 0 0
1963-10-29 2.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 7.5 H1VITK01 0 H1VITK01 -0.602040816326531 Calculated -0.108843537414966 87.04 Calculated H1VITK01 0 0
1963-10-30 2.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 8.4 H1VITK01 0 H1VITK01 1.16734693877551 Calculated -0.408163265306122 77.36 Calculated H1VITK01 0 0
1963-10-31 11 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 0.573469387755103 Calculated -0.748299319727891 88.8 Calculated H1VITK01 0 0
1963-11-01 9.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.5 H1VITK01 1.94897959183673 Calculated -0.72108843537415 81.76 Calculated H1VITK01 0.5 0.5
1963-11-02 4.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 1.2 H1VITK01 0 H1VITK01 2.11632653061224 Calculated -0.462585034013605 99.36 Calculated H1VITK01 0 0
1963-11-03 2 H1VITK01 0 H1LBOU01 0 H1LBOU01 0.8 H1VITK01 1.3 H1VITK01 6.38979591836735 Calculated 0.122448979591837 94.96 Calculated H1VITK01 1.3 1.3
1963-11-04 2.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 3.7 H1VITK01 0 H1VITK01 4.41020408163265 Calculated -0.122448979591837 95.84 Calculated H1VITK01 0 0
1963-11-05 2.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 3.5 H1VITK01 0 H1VITK01 8.3265306122449 Calculated 0.0816326530612246 87.92 Calculated H1VITK01 0 0
1963-11-06 5 H1VITK01 0 H1LBOU01 0 H1LBOU01 5.5 H1VITK01 0.5 H1VITK01 7.32244897959184 Calculated -0.802721088435374 80.88 Calculated H1VITK01 0.5 0.5
1963-11-07 7.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 7.6 H1VITK01 2.7265306122449 Calculated -0.585034013605442 91.44 Calculated H1VITK01 7.6 7.6
